+----------------------------+----------------------+---------+----------+
| FULL_NAME                  | street               | dlugosc | poczatek |
+----------------------------+----------------------+---------+----------+
| Jan Kowalski               | ul. Dluga 12         |      12 | ul. D    |
| Jan Kowalski               | ul. Miodowa 8        |      13 | ul. M    |
| Tech Solutions Sp. z o.o.  | ul. Zielona 5        |      13 | ul. Z    |
| Anna Nowak                 | ul. Krotka 10        |      13 | ul. K    |
| Food Market SA             | ul. Wesola 22        |      13 | ul. W    |
| Piotr Wisniewski           | al. Jana Pawla II 20 |      20 | al. J    |
| AutoMax Sp. z o.o.         | ul. Mickiewicza 7    |      17 | ul. M    |
| Karolina Kaczmarek         | ul. Ogrodowa 15      |      15 | ul. O    |
| Meblex SA                  | ul. Spacerowa 3      |      15 | ul. S    |
| Michal Pawlak              | ul. Dworcowa 9       |      14 | ul. D    |
| Marek Wojcik               | ul. Polna 14         |      12 | ul. P    |
| Iwona Dudek                | ul. Cicha 3          |      11 | ul. C    |
| Fresh Food Sp. z o.o.      | ul. Wiosenna 22      |      15 | ul. W    |
| TechWorld SA               | ul. Sloneczna 7      |      15 | ul. S    |
| Rafal Zajac                | ul. Rozana 11        |      13 | ul. R    |
| HomeDecor Sp. z o.o.       | ul. Sadowa 8         |      12 | ul. S    |
| Magdalena Baran            | ul. Lesna 5          |      11 | ul. L    |
| AutoParts SA               | ul. Jesionowa 20     |      16 | ul. J    |
| Kamil Wilk                 | ul. Brzozowa 18      |      15 | ul. B    |
| Eco Solutions Sp. z o.o.   | ul. Piekna 6         |      12 | ul. P    |
| Paulina Malecka            | ul. Lipowa 9         |      12 | ul. L    |
| FurniCo SA                 | ul. Kwiatowa 4       |      14 | ul. K    |
| Jakub Sikora               | ul. Krotka 12        |      13 | ul. K    |
| SportPro Sp. z o.o.        | ul. Orla 14          |      11 | ul. O    |
| Anna Nowakowska            | ul. Wierzbowa 17     |      16 | ul. W    |
| GardenPlus SA              | ul. Debowa 23        |      13 | ul. D    |
| Marta Duda                 | ul. Sosnowa 29       |      14 | ul. S    |
| Office Supplies Sp. z o.o. | ul. Grabowa 10       |      14 | ul. G    |
| Tomasz Kaminski            | ul. Modrzewiowa 15   |      18 | ul. M    |
| CleanHome SA               | ul. Wolska 19        |      13 | ul. W    |
| Emilia Sadowska            | ul. Jagodowa 11      |      15 | ul. J    |
| Market Super S.A.          | ul. Malinowa 5       |      14 | ul. M    |
| Zenon Rutkowski            | ul. Winna 17         |      12 | ul. W    |
| DigitalHouse Sp. z o.o.    | ul. Brzoskwiniowa 2  |      19 | ul. B    |
| Julia Olszewska            | ul. Wisniowa 9       |      14 | ul. W    |
| TechPlanet S.A.            | ul. Poziomkowa 12    |      17 | ul. P    |
| Patryk Domanski            | ul. Sliwkowa 21      |      15 | ul. S    |
| BestJobs Sp. z o.o.        | ul. Orzechowa 7      |      15 | ul. O    |
| Monika Krysztofiak         | ul. Morelowa 33      |      15 | ul. M    |
| EcoDrive S.A.              | ul. Lososiowa 15     |      16 | ul. L    |
| Marek Chrzanowski          | ul. Jastrzebia 22    |      17 | ul. J    |
| FoodWay S.A.               | ul. Slowikowa 29     |      16 | ul. S    |
| Natalia Gorska             | ul. Zurawia 4        |      13 | ul. Z    |
| GardenPro Sp. z o.o.       | ul. Sepia 16         |      12 | ul. S    |
| Pawel Kaczmarek            | ul. Orla 8           |      10 | ul. O    |
| PaperGroup S.A.            | ul. Wilcza 41        |      13 | ul. W    |
| Joanna Czarnecka           | ul. Niedzwiedzia 18  |      19 | ul. N    |
| Fitmarket Sp. z o.o.       | ul. Lisiarnia 27     |      16 | ul. L    |
| Tomasz Wojcik              | ul. Zajaca 13        |      13 | ul. Z    |
| WebCom S.A.                | ul. Dzikiej Rozy 5   |      18 | ul. D    |
+----------------------------+----------------------+---------+----------+

+--------------+-------------------+
| SHORT_NAME   | ADDRESS_TYPE_NAME |
|      157 | 2025-05-20 | Zrealizowane | 2025-06-03       |
|      160 | 2025-05-21 | Zrealizowane | 2025-06-04       |
|      163 | 2025-06-03 | Zrealizowane | 2025-06-17       |
|      166 | 2025-06-06 | Zrealizowane | 2025-06-20       |
|      169 | 2025-06-09 | Zrealizowane | 2025-06-23       |
|        7 | 2025-06-02 | Anulowane    | 2025-06-16       |
|       17 | 2025-01-17 | Anulowane    | 2025-01-31       |
|       27 | 2025-01-27 | Anulowane    | 2025-02-10       |
|       37 | 2025-02-07 | Anulowane    | 2025-02-21       |
|       47 | 2025-02-17 | Anulowane    | 2025-03-03       |
|       57 | 2025-02-27 | Anulowane    | 2025-03-13       |
|       67 | 2025-03-09 | Anulowane    | 2025-03-23       |
|       77 | 2025-03-19 | Anulowane    | 2025-04-02       |
|       87 | 2025-03-29 | Anulowane    | 2025-04-12       |
|       97 | 2025-04-08 | Anulowane    | 2025-04-22       |
|        8 | 2025-07-09 | Oczekujace   | 2025-07-23       |
|       18 | 2025-01-18 | Oczekujace   | 2025-02-01       |
|       28 | 2025-01-28 | Oczekujace   | 2025-02-11       |
|       38 | 2025-02-08 | Oczekujace   | 2025-02-22       |
|       48 | 2025-02-18 | Oczekujace   | 2025-03-04       |
|       58 | 2025-02-28 | Oczekujace   | 2025-03-14       |
|       68 | 2025-03-10 | Oczekujace   | 2025-03-24       |
|       78 | 2025-03-20 | Oczekujace   | 2025-04-03       |
|       88 | 2025-03-30 | Oczekujace   | 2025-04-13       |
|       98 | 2025-04-09 | Oczekujace   | 2025-04-23       |
|        9 | 2025-08-03 | Wyslane      | 2025-08-17       |
|       19 | 2025-01-19 | Wyslane      | 2025-02-02       |
|       29 | 2025-01-29 | Wyslane      | 2025-02-12       |
|       39 | 2025-02-09 | Wyslane      | 2025-02-23       |
|       49 | 2025-02-19 | Wyslane      | 2025-03-05       |
|       59 | 2025-03-01 | Wyslane      | 2025-03-15       |
|       69 | 2025-03-11 | Wyslane      | 2025-03-25       |
|       79 | 2025-03-21 | Wyslane      | 2025-04-04       |
|       89 | 2025-03-31 | Wyslane      | 2025-04-14       |
|       99 | 2025-04-10 | Wyslane      | 2025-04-24       |
+----------+------------+--------------+------------------+

+------------+-------------+--------------------+----------------+-----------------+
| FIRST_NAME | LAST_NAME   | DATE_OF_EMPLOYMENT | Dzien_tygodnia | DEPARTMENT_NAME |
+------------+-------------+--------------------+----------------+-----------------+
| Tomasz     | Kowal       | 2015-06-01         | Monday         | Sprzedaz        |
| Katarzyna  | Lis         | 2018-03-15         | Thursday       | Magazyn         |
| Marek      | Nowicki     | 2010-02-28         | Sunday         | Administracja   |
| Agnieszka  | Lewandowska | 2021-01-10         | Sunday         | Ksiegowosc      |
| Pawel      | Kaczor      | 2012-08-12         | Sunday         | Sprzedaz        |
| Ewa        | Mazur       | 2017-04-20         | Thursday       | IT              |
| Mariusz    | Zielony     | 2016-10-05         | Wednesday      | Logistyka       |
| Aneta      | Kowalska    | 2019-11-11         | Monday         | Marketing       |
| Rafal      | Sikora      | 2014-09-01         | Monday         | HR              |
| Olga       | Czajka      | 2020-02-15         | Saturday       | Obsluga klienta |
| Janusz     | Nowak       | 2017-05-01         | Monday         | Magazyn         |
| Barbara    | Kowalczyk   | 2016-09-12         | Monday         | Administracja   |
| Michal     | Zajac       | 2013-11-19         | Tuesday        | Sprzedaz        |
| Magdalena  | Sadowska    | 2018-08-23         | Thursday       | Ksiegowosc      |
| Grzegorz   | Kubiak      | 2014-07-17         | Thursday       | HR              |
| Joanna     | Wojcik      | 2019-01-30         | Wednesday      | IT              |
| Pawel      | Gajda       | 2016-04-14         | Thursday       | Logistyka       |
| Sylwia     | Baran       | 2015-10-16         | Friday         | Marketing       |
| Artur      | Bednarz     | 2017-02-28         | Tuesday        | Obsluga klienta |
| Elzbieta   | Krawczyk    | 2020-06-05         | Friday         | Produkcja       |
| Krzysztof  | Cybulski    | 2012-12-09         | Sunday         | Sprzedaz        |
| Dorota     | Michalak    | 2014-01-22         | Wednesday      | Magazyn         |
| Wojciech   | Krol        | 2010-05-15         | Saturday       | Administracja   |
| Agnieszka  | Lis         | 2018-04-12         | Thursday       | Ksiegowosc      |
| Tomasz     | Zielinski   | 2013-08-20         | Tuesday        | HR              |
| Monika     | Sikora      | 2016-07-01         | Friday         | IT              |
| Jakub      | Wozniak     | 2015-09-25         | Friday         | Logistyka       |
| Ewelina    | Wrona       | 2017-11-13         | Monday         | Marketing       |
| Marcin     | Krupa       | 2014-03-28         | Friday         | Obsluga klienta |
| Patrycja   | Sowa        | 2019-07-18         | Thursday       | Produkcja       |
+------------+-------------+--------------------+----------------+-----------------+

+----------------------------+-------------+
| FULL_NAME                  | ROZNICA_DNI |
+----------------------------+-------------+
| Jan Kowalski               |          91 |
| Anna Nowak                 |          88 |
| Tech Solutions Sp. z o.o.  |          81 |
| Food Market SA             |          81 |
| Piotr Wisniewski           |        NULL |
| AutoMax Sp. z o.o.         |         119 |
| Karolina Kaczmarek         |         136 |
| Meblex SA                  |         172 |
| Michal Pawlak              |         196 |
| EcoTrade Sp. z o.o.        |        NULL |
| Marek Wojcik               |           0 |
| Iwona Dudek                |           0 |
| Fresh Food Sp. z o.o.      |          13 |
| TechWorld SA               |           0 |
| Rafal Zajac                |           0 |
| HomeDecor Sp. z o.o.       |           0 |
| Magdalena Baran            |           0 |
| AutoParts SA               |           0 |
| Kamil Wilk                 |           0 |
| Eco Solutions Sp. z o.o.   |           0 |
| Paulina Malecka            |           9 |
| FurniCo SA                 |           0 |
| Jakub Sikora               |           0 |
| SportPro Sp. z o.o.        |           0 |
| Anna Nowakowska            |           0 |
| GardenPlus SA              |           0 |
| Marta Duda                 |          13 |
| Office Supplies Sp. z o.o. |          39 |
| Tomasz Kaminski            |           0 |
| CleanHome SA               |          59 |
| Emilia Sadowska            |          50 |
| Market Super S.A.          |          50 |
| Zenon Rutkowski            |          50 |
| DigitalHouse Sp. z o.o.    |          50 |
| Julia Olszewska            |          50 |
| TechPlanet S.A.            |          50 |
| Patryk Domanski            |          50 |
| BestJobs Sp. z o.o.        |          50 |
| Monika Krysztofiak         |          50 |
| EcoDrive S.A.              |          50 |
| Marek Chrzanowski          |          20 |
| FoodWay S.A.               |          20 |
| Natalia Gorska             |          20 |
| GardenPro Sp. z o.o.       |          20 |
| Pawel Kaczmarek            |          20 |
| PaperGroup S.A.            |          20 |
| Joanna Czarnecka           |          20 |
| Fitmarket Sp. z o.o.       |          20 |
| Tomasz Wojcik              |          20 |
| WebCom S.A.                |          20 |
+----------------------------+-------------+

+--------------+-----------------------------+
| SHORT_NAME   | ADRESY                      |
+--------------+-----------------------------+
| Kowalski     | ul. Miodowa 8, ul. Dluga 12 |
| Nowak        | ul. Krotka 10               |
| TechSol      | ul. Zielona 5               |
| FoodMarket   | ul. Wesola 22               |
| Wisniewski   | al. Jana Pawla II 20        |
| AutoMax      | ul. Mickiewicza 7           |
| Kaczmarek    | ul. Ogrodowa 15             |
| Meblex       | ul. Spacerowa 3             |
| Pawlak       | ul. Dworcowa 9              |
| Wojcik       | ul. Polna 14                |
| Dudek        | ul. Cicha 3                 |
| FreshFood    | ul. Wiosenna 22             |
| TechWorld    | ul. Sloneczna 7             |
| Zajac        | ul. Rozana 11               |
| HomeDecor    | ul. Sadowa 8                |
| Baran        | ul. Lesna 5                 |
| AutoParts    | ul. Jesionowa 20            |
| Wilk         | ul. Brzozowa 18             |
| EcoSol       | ul. Piekna 6                |
| Malecka      | ul. Lipowa 9                |
| FurniCo      | ul. Kwiatowa 4              |
| Sikora       | ul. Krotka 12               |
| SportPro     | ul. Orla 14                 |
| Nowakowska   | ul. Wierzbowa 17            |
| GardenPlus   | ul. Debowa 23               |
| Duda         | ul. Sosnowa 29              |
| OfficeSup    | ul. Grabowa 10              |
| Kaminski     | ul. Modrzewiowa 15          |
| CleanHome    | ul. Wolska 19               |
| Sadowska     | ul. Jagodowa 11             |
| MarketSuper  | ul. Malinowa 5              |
| Rutkowski    | ul. Winna 17                |
| DigitalHouse | ul. Brzoskwiniowa 2         |
| Olszewska    | ul. Wisniowa 9              |
| TechPlanet   | ul. Poziomkowa 12           |
| Domanski     | ul. Sliwkowa 21             |
| BestJobs     | ul. Orzechowa 7             |
| Krysztofiak  | ul. Morelowa 33             |
| EcoDrive     | ul. Lososiowa 15            |
| Chrzanowski  | ul. Jastrzebia 22           |
| FoodWay      | ul. Slowikowa 29            |
| Gorska       | ul. Zurawia 4               |
| GardenPro    | ul. Sepia 16                |
| Kaczmarek    | ul. Orla 8                  |
| PaperGroup   | ul. Wilcza 41               |
| Czarnecka    | ul. Niedzwiedzia 18         |
| Fitmarket    | ul. Lisiarnia 27            |
| Wojcik       | ul. Zajaca 13               |
| WebCom       | ul. Dzikiej Rozy 5          |
+--------------+-----------------------------+

+------------+---------------+
| city       | prefixy_kodow |
+------------+---------------+
| Bydgoszcz  | 85            |
| Chelm      | 21            |
| Gdansk     | 80            |
| Inowroclaw | 88            |
| Katowice   | 40            |
| Koszalin   | 71            |
| Krakow     | 30            |
| Legnica    | 53            |
| lodz       | 90            |
| Lublin     | 20            |
| Nowy Sacz  | 34            |
| Olsztyn    | 10            |
| Plock      | 96            |
| Poznan     | 60            |
| Rybnik     | 44            |
| Rzeszow    | 35            |
| Szczecin   | 70            |
| Tarnow     | 33            |
| Warszawa   | 00, 01        |
| Wroclaw    | 50            |
| Wrzesnia   | 62            |
+------------+---------------+

+-----------------------+-----------------+-----------+
| PRACOWNIK             | DEPARTMENT_NAME | DNI_PRACY |
+-----------------------+-----------------+-----------+
| Kowal Tomasz          | Sprzedaz        |      3885 |
| Lis Katarzyna         | Magazyn         |      2867 |
| Nowicki Marek         | Administracja   |      5804 |
| Lewandowska Agnieszka | Ksiegowosc      |      1835 |
| Kaczor Pawel          | Sprzedaz        |      4908 |
| Mazur Ewa             | IT              |      3196 |
| Zielony Mariusz       | Logistyka       |      3393 |
| Kowalska Aneta        | Marketing       |      2261 |
| Sikora Rafal          | HR              |      4158 |
| Czajka Olga           | Obsluga klienta |      2165 |
| Nowak Janusz          | Magazyn         |      3185 |
| Kowalczyk Barbara     | Administracja   |      3416 |
| Zajac Michal          | Sprzedaz        |      4444 |
| Sadowska Magdalena    | Ksiegowosc      |      2706 |
| Kubiak Grzegorz       | HR              |      4204 |
| Wojcik Joanna         | IT              |      2546 |
| Gajda Pawel           | Logistyka       |      3567 |
| Baran Sylwia          | Marketing       |      3748 |
| Bednarz Artur         | Obsluga klienta |      3247 |
| Krawczyk Elzbieta     | Produkcja       |      2054 |
| Cybulski Krzysztof    | Sprzedaz        |      4789 |
| Michalak Dorota       | Magazyn         |      4380 |
| Krol Wojciech         | Administracja   |      5728 |
| Lis Agnieszka         | Ksiegowosc      |      2839 |
| Zielinski Tomasz      | HR              |      4535 |
| Sikora Monika         | IT              |      3489 |
| Wozniak Jakub         | Logistyka       |      3769 |
| Wrona Ewelina         | Marketing       |      2989 |
| Krupa Marcin          | Obsluga klienta |      4315 |
| Sowa Patrycja         | Produkcja       |      2377 |
+-----------------------+-----------------+-----------+

+----------------------------------------+--------------------------------------------------+
| KLIENT_INFJ                            | KONCOWKI_ZAMOWIEN                                |
+----------------------------------------+--------------------------------------------------+
| Jan Kowalski - Kowalski                | 091, 081, 071, 061, 031, 011, 001                |
| Anna Nowak - Nowak                     | 092, 082, 062, 052, 042, 032, 022, 012, 002      |
| Tech Solutions Sp. z o.o. - TechSol    | 093, 083, 073, 063, 053, 043, 033, 023, 013, 003 |
| Food Market SA - FoodMarket            | 094, 084, 074, 064, 054, 044, 034, 024, 014, 004 |
| Piotr Wisniewski - Wisniewski          | NULL                                             |
| AutoMax Sp. z o.o. - AutoMax           | 096, 086, 076, 066, 056, 036, 026, 016, 006      |
| Karolina Kaczmarek - Kaczmarek         | 097, 087, 077, 067, 057, 047, 037, 027, 017, 007 |
| Meblex SA - Meblex                     | 098, 088, 078, 068, 058, 048, 038, 018, 008      |
| Michal Pawlak - Pawlak                 | 099, 089, 079, 069, 059, 049, 039, 029, 019, 009 |
| EcoTrade Sp. z o.o. - EcoTrade         | NULL                                             |
| Marek Wojcik - Wojcik                  | 005                                              |
| Iwona Dudek - Dudek                    | 010                                              |
| Fresh Food Sp. z o.o. - FreshFood      | 028, 021, 015                                    |
| TechWorld SA - TechWorld               | 020                                              |
| Rafal Zajac - Zajac                    | 025                                              |
| HomeDecor Sp. z o.o. - HomeDecor       | 030                                              |
| Magdalena Baran - Baran                | 035                                              |
| AutoParts SA - AutoParts               | 040                                              |
| Kamil Wilk - Wilk                      | 045                                              |
| Eco Solutions Sp. z o.o. - EcoSol      | 050                                              |
| Paulina Malecka - Malecka              | 055, 046                                         |
| FurniCo SA - FurniCo                   | 060                                              |
| Jakub Sikora - Sikora                  | 065                                              |
| SportPro Sp. z o.o. - SportPro         | 070                                              |
| Anna Nowakowska - Nowakowska           | 075                                              |
| GardenPlus SA - GardenPlus             | 080                                              |
| Marta Duda - Duda                      | 085, 072                                         |
| Office Supplies Sp. z o.o. - OfficeSup | 090, 051                                         |
| Tomasz Kaminski - Kaminski             | 095                                              |
| CleanHome SA - CleanHome               | 100, 041                                         |
| Emilia Sadowska - Sadowska             | 161, 103, 102, 101                               |
| Market Super S.A. - MarketSuper        | 162, 106, 105, 104                               |
| Zenon Rutkowski - Rutkowski            | 163, 109, 108, 107                               |
| DigitalHouse Sp. z o.o. - DigitalHouse | 164, 112, 111, 110                               |
| Julia Olszewska - Olszewska            | 165, 115, 114, 113                               |
| TechPlanet S.A. - TechPlanet           | 166, 118, 117, 116                               |
| Patryk Domanski - Domanski             | 167, 121, 120, 119                               |
| BestJobs Sp. z o.o. - BestJobs         | 168, 124, 123, 122                               |
| Monika Krysztofiak - Krysztofiak       | 169, 127, 126, 125                               |
| EcoDrive S.A. - EcoDrive               | 170, 130, 129, 128                               |
| Marek Chrzanowski - Chrzanowski        | 133, 132, 131                                    |
| FoodWay S.A. - FoodWay                 | 136, 135, 134                                    |
| Natalia Gorska - Gorska                | 139, 138, 137                                    |
| GardenPro Sp. z o.o. - GardenPro       | 142, 141, 140                                    |
| Pawel Kaczmarek - Kaczmarek            | 145, 144, 143                                    |
| PaperGroup S.A. - PaperGroup           | 148, 147, 146                                    |
| Joanna Czarnecka - Czarnecka           | 151, 150, 149                                    |
| Fitmarket Sp. z o.o. - Fitmarket       | 154, 153, 152                                    |
| Tomasz Wojcik - Wojcik                 | 157, 156, 155                                    |
| WebCom S.A. - WebCom                   | 160, 159, 158                                    |
+----------------------------------------+--------------------------------------------------+

+------------+-------------+-----------+
| FIRST_NAME | LAST_NAME   | HASLO     |
+------------+-------------+-----------+
| Tomasz     | Kowal       | tomOWAL13 |
| Katarzyna  | Lis         | katLIS16  |
| Marek      | Nowicki     | marICKI12 |
| Agnieszka  | Lewandowska | agnWSKA16 |
| Pawel      | Kaczor      | pawCZOR13 |
| Ewa        | Mazur       | ewaAZUR10 |
| Mariusz    | Zielony     | marLONY14 |
| Aneta      | Kowalska    | aneLSKA12 |
| Rafal      | Sikora      | rafKORA12 |
| Olga       | Czajka      | olgAJKA12 |
| Janusz     | Nowak       | janOWAK13 |
| Barbara    | Kowalczyk   | barCZYK14 |
| Michal     | Zajac       | micAJAC13 |
| Magdalena  | Sadowska    | magWSKA16 |
| Grzegorz   | Kubiak      | grzBIAK15 |
| Joanna     | Wojcik      | joaJCIK14 |
| Pawel      | Gajda       | pawAJDA12 |
| Sylwia     | Baran       | sylARAN14 |
| Artur      | Bednarz     | artNARZ12 |
| Elzbieta   | Krawczyk    | elzCZYK14 |
| Krzysztof  | Cybulski    | krzLSKI16 |
| Dorota     | Michalak    | dorALAK13 |
| Wojciech   | Krol        | wojKROL14 |
| Agnieszka  | Lis         | agnLIS16  |
| Tomasz     | Zielinski   | tomNSKI13 |
| Monika     | Sikora      | monKORA13 |
| Jakub      | Wozniak     | jakNIAK12 |
| Ewelina    | Wrona       | eweRONA14 |
| Marcin     | Krupa       | marRUPA13 |
| Patrycja   | Sowa        | patSOWA14 |
+------------+-------------+-----------+

+------------+------------+-----------+------------+-------------------+
| ORDER_DATE | Format_1   | Format_2  | Format_3   | Format_4          |
+------------+------------+-----------+------------+-------------------+
| 2025-01-01 | 01-01-2025 | 2025 - 01 | 2025 - 001 | January/01/2025   |
| 2025-01-05 | 05-01-2025 | 2025 - 01 | 2025 - 005 | January/05/2025   |
| 2025-02-10 | 10-02-2025 | 2025 - 07 | 2025 - 041 | February/10/2025  |
| 2025-03-11 | 11-03-2025 | 2025 - 11 | 2025 - 070 | March/11/2025     |
| 2025-04-18 | 18-04-2025 | 2025 - 16 | 2025 - 108 | April/18/2025     |
| 2025-05-15 | 15-05-2025 | 2025 - 20 | 2025 - 135 | May/15/2025       |
| 2025-06-02 | 02-06-2025 | 2025 - 23 | 2025 - 153 | June/02/2025      |
| 2025-07-09 | 09-07-2025 | 2025 - 28 | 2025 - 190 | July/09/2025      |
| 2025-08-03 | 03-08-2025 | 2025 - 31 | 2025 - 215 | August/03/2025    |
| 2025-09-10 | 10-09-2025 | 2025 - 37 | 2025 - 253 | September/10/2025 |
| 2025-01-11 | 11-01-2025 | 2025 - 02 | 2025 - 011 | January/11/2025   |
| 2025-01-12 | 12-01-2025 | 2025 - 02 | 2025 - 012 | January/12/2025   |
| 2025-01-13 | 13-01-2025 | 2025 - 03 | 2025 - 013 | January/13/2025   |
| 2025-01-14 | 14-01-2025 | 2025 - 03 | 2025 - 014 | January/14/2025   |
| 2025-01-15 | 15-01-2025 | 2025 - 03 | 2025 - 015 | January/15/2025   |
| 2025-01-16 | 16-01-2025 | 2025 - 03 | 2025 - 016 | January/16/2025   |
| 2025-01-17 | 17-01-2025 | 2025 - 03 | 2025 - 017 | January/17/2025   |
| 2025-01-18 | 18-01-2025 | 2025 - 03 | 2025 - 018 | January/18/2025   |
| 2025-01-19 | 19-01-2025 | 2025 - 03 | 2025 - 019 | January/19/2025   |
| 2025-01-20 | 20-01-2025 | 2025 - 04 | 2025 - 020 | January/20/2025   |
| 2025-01-21 | 21-01-2025 | 2025 - 04 | 2025 - 021 | January/21/2025   |
| 2025-01-22 | 22-01-2025 | 2025 - 04 | 2025 - 022 | January/22/2025   |
| 2025-01-23 | 23-01-2025 | 2025 - 04 | 2025 - 023 | January/23/2025   |
| 2025-01-24 | 24-01-2025 | 2025 - 04 | 2025 - 024 | January/24/2025   |
| 2025-01-25 | 25-01-2025 | 2025 - 04 | 2025 - 025 | January/25/2025   |
| 2025-01-26 | 26-01-2025 | 2025 - 04 | 2025 - 026 | January/26/2025   |
| 2025-01-27 | 27-01-2025 | 2025 - 05 | 2025 - 027 | January/27/2025   |
| 2025-01-28 | 28-01-2025 | 2025 - 05 | 2025 - 028 | January/28/2025   |
| 2025-01-29 | 29-01-2025 | 2025 - 05 | 2025 - 029 | January/29/2025   |
| 2025-01-30 | 30-01-2025 | 2025 - 05 | 2025 - 030 | January/30/2025   |
| 2025-02-01 | 01-02-2025 | 2025 - 05 | 2025 - 032 | February/01/2025  |
| 2025-02-02 | 02-02-2025 | 2025 - 05 | 2025 - 033 | February/02/2025  |
| 2025-02-03 | 03-02-2025 | 2025 - 06 | 2025 - 034 | February/03/2025  |
| 2025-02-04 | 04-02-2025 | 2025 - 06 | 2025 - 035 | February/04/2025  |
| 2025-02-05 | 05-02-2025 | 2025 - 06 | 2025 - 036 | February/05/2025  |
| 2025-02-06 | 06-02-2025 | 2025 - 06 | 2025 - 037 | February/06/2025  |
| 2025-02-07 | 07-02-2025 | 2025 - 06 | 2025 - 038 | February/07/2025  |
| 2025-02-08 | 08-02-2025 | 2025 - 06 | 2025 - 039 | February/08/2025  |
| 2025-02-09 | 09-02-2025 | 2025 - 06 | 2025 - 040 | February/09/2025  |
| 2025-02-10 | 10-02-2025 | 2025 - 07 | 2025 - 041 | February/10/2025  |
| 2025-02-11 | 11-02-2025 | 2025 - 07 | 2025 - 042 | February/11/2025  |
| 2025-02-12 | 12-02-2025 | 2025 - 07 | 2025 - 043 | February/12/2025  |
| 2025-02-13 | 13-02-2025 | 2025 - 07 | 2025 - 044 | February/13/2025  |
| 2025-02-14 | 14-02-2025 | 2025 - 07 | 2025 - 045 | February/14/2025  |
| 2025-02-15 | 15-02-2025 | 2025 - 07 | 2025 - 046 | February/15/2025  |
| 2025-02-16 | 16-02-2025 | 2025 - 07 | 2025 - 047 | February/16/2025  |
| 2025-02-17 | 17-02-2025 | 2025 - 08 | 2025 - 048 | February/17/2025  |
| 2025-02-18 | 18-02-2025 | 2025 - 08 | 2025 - 049 | February/18/2025  |
| 2025-02-19 | 19-02-2025 | 2025 - 08 | 2025 - 050 | February/19/2025  |
| 2025-02-20 | 20-02-2025 | 2025 - 08 | 2025 - 051 | February/20/2025  |
| 2025-02-21 | 21-02-2025 | 2025 - 08 | 2025 - 052 | February/21/2025  |
| 2025-02-22 | 22-02-2025 | 2025 - 08 | 2025 - 053 | February/22/2025  |
| 2025-02-23 | 23-02-2025 | 2025 - 08 | 2025 - 054 | February/23/2025  |
| 2025-02-24 | 24-02-2025 | 2025 - 09 | 2025 - 055 | February/24/2025  |
| 2025-02-25 | 25-02-2025 | 2025 - 09 | 2025 - 056 | February/25/2025  |
| 2025-02-26 | 26-02-2025 | 2025 - 09 | 2025 - 057 | February/26/2025  |
| 2025-02-27 | 27-02-2025 | 2025 - 09 | 2025 - 058 | February/27/2025  |
| 2025-02-28 | 28-02-2025 | 2025 - 09 | 2025 - 059 | February/28/2025  |
| 2025-03-01 | 01-03-2025 | 2025 - 09 | 2025 - 060 | March/01/2025     |
| 2025-03-02 | 02-03-2025 | 2025 - 09 | 2025 - 061 | March/02/2025     |
| 2025-03-03 | 03-03-2025 | 2025 - 10 | 2025 - 062 | March/03/2025     |
| 2025-03-04 | 04-03-2025 | 2025 - 10 | 2025 - 063 | March/04/2025     |
| 2025-03-05 | 05-03-2025 | 2025 - 10 | 2025 - 064 | March/05/2025     |
| 2025-03-06 | 06-03-2025 | 2025 - 10 | 2025 - 065 | March/06/2025     |
| 2025-03-07 | 07-03-2025 | 2025 - 10 | 2025 - 066 | March/07/2025     |
| 2025-03-08 | 08-03-2025 | 2025 - 10 | 2025 - 067 | March/08/2025     |
| 2025-03-09 | 09-03-2025 | 2025 - 10 | 2025 - 068 | March/09/2025     |
| 2025-03-10 | 10-03-2025 | 2025 - 11 | 2025 - 069 | March/10/2025     |
| 2025-03-11 | 11-03-2025 | 2025 - 11 | 2025 - 070 | March/11/2025     |
| 2025-03-12 | 12-03-2025 | 2025 - 11 | 2025 - 071 | March/12/2025     |
| 2025-03-13 | 13-03-2025 | 2025 - 11 | 2025 - 072 | March/13/2025     |
| 2025-03-14 | 14-03-2025 | 2025 - 11 | 2025 - 073 | March/14/2025     |
| 2025-03-15 | 15-03-2025 | 2025 - 11 | 2025 - 074 | March/15/2025     |
| 2025-03-16 | 16-03-2025 | 2025 - 11 | 2025 - 075 | March/16/2025     |
| 2025-03-17 | 17-03-2025 | 2025 - 12 | 2025 - 076 | March/17/2025     |
| 2025-03-18 | 18-03-2025 | 2025 - 12 | 2025 - 077 | March/18/2025     |
| 2025-03-19 | 19-03-2025 | 2025 - 12 | 2025 - 078 | March/19/2025     |
| 2025-03-20 | 20-03-2025 | 2025 - 12 | 2025 - 079 | March/20/2025     |
| 2025-03-21 | 21-03-2025 | 2025 - 12 | 2025 - 080 | March/21/2025     |
| 2025-03-22 | 22-03-2025 | 2025 - 12 | 2025 - 081 | March/22/2025     |
| 2025-03-23 | 23-03-2025 | 2025 - 12 | 2025 - 082 | March/23/2025     |
| 2025-03-24 | 24-03-2025 | 2025 - 13 | 2025 - 083 | March/24/2025     |
| 2025-03-25 | 25-03-2025 | 2025 - 13 | 2025 - 084 | March/25/2025     |
